"Date","Category","Usage","ResCount","SubCount"
"2022-03-20T06:00:01Z","CrashDumps","0.62","402","46"
"2022-03-20T06:00:01Z","EventHub","51.67","7340","212"
"2022-03-20T06:00:01Z","BlobStorage","2.6","1847","62"
"2022-03-20T06:00:01Z","AppInsights","15.71","1885","92"
"2022-03-13T06:00:01Z","TableStorage","99.82","19918","3799"
"2022-03-13T06:00:01Z","WindowsEventLogs","98.87","19514","3734"
"2022-03-13T06:00:01Z","DiagnosticInfrastructureLogs","97.77","19463","3679"
"2022-03-13T06:00:01Z","Performance","71.04","16133","3644"
"2022-03-13T06:00:01Z","Metrics","69.82","15628","3569"
"2022-03-13T06:00:01Z","Directories","62.67","8997","758"
"2022-03-13T06:00:01Z","EventHub","49.6","6523","224"
"2022-03-13T06:00:01Z","Logs","16.39","1013","200"
"2022-03-13T06:00:01Z","AppInsights","14.26","2069","94"
"2022-03-13T06:00:01Z","BlobStorage","2.88","1999","53"
"2022-03-13T06:00:01Z","EtwProviders","0.63","281","36"
"2022-03-13T06:00:01Z","CrashDumps","0.48","325","41"
"2022-03-13T06:00:01Z","DockerSources","0","1","1"
"2022-03-06T07:00:01Z","BlobStorage","3.08","1827","57"
"2022-03-06T07:00:01Z","TableStorage","99.81","20564","3821"
"2022-03-06T07:00:01Z","WindowsEventLogs","99.26","20326","3770"
"2022-03-06T07:00:01Z","DiagnosticInfrastructureLogs","98.07","20106","3718"
"2022-03-06T07:00:01Z","Performance","77.65","17189","3647"
"2022-03-06T07:00:01Z","Metrics","76.3","16587","3570"
"2022-03-06T07:00:01Z","Directories","59.02","8506","826"
"2022-03-06T07:00:01Z","EventHub","52.48","6470","237"
"2022-03-06T07:00:01Z","Logs","17.17","1085","213"
"2022-03-06T07:00:01Z","AppInsights","14.96","1916","95"
"2022-03-06T07:00:01Z","EtwProviders","0.89","289","42"
"2022-03-06T07:00:01Z","CrashDumps","0.47","282","42"
"2022-03-06T07:00:01Z","DockerSources","0","1","1"
"2022-02-27T07:00:01Z","AppInsights","20.58","2147","93"
"2022-02-27T07:00:01Z","Logs","17.54","1154","183"
"2022-02-27T07:00:01Z","BlobStorage","3.35","1956","62"
"2022-02-27T07:00:01Z","TableStorage","99.77","19500","3752"
"2022-02-27T07:00:01Z","EtwProviders","1.05","440","40"
"2022-02-27T07:00:01Z","CrashDumps","0.61","428","41"
"2022-02-27T07:00:01Z","DockerSources","0","1","1"
"2022-02-27T07:00:01Z","WindowsEventLogs","99.19","19226","3693"
"2022-02-27T07:00:01Z","DiagnosticInfrastructureLogs","97.5","18574","3630"
"2022-02-27T07:00:01Z","Performance","81.49","17111","3603"
"2022-02-27T07:00:01Z","Metrics","80.25","16551","3539"
"2022-02-27T07:00:01Z","Directories","61.57","8393","746"
"2022-02-27T07:00:01Z","EventHub","58.53","6655","222"
"2022-02-20T07:00:01Z","AppInsights","26.61","2462","103"
"2022-02-20T07:00:01Z","Logs","16.36","1128","193"
"2022-02-20T07:00:01Z","BlobStorage","3.26","2012","68"
"2022-02-20T07:00:01Z","EtwProviders","0.86","398","39"
"2022-02-20T07:00:01Z","CrashDumps","0.48","378","43"
"2022-02-20T07:00:01Z","DockerSources","0","1","1"
"2022-02-20T07:00:01Z","EventHub","60.01","6688","243"
"2022-02-20T07:00:01Z","TableStorage","99.83","20362","3894"
"2022-02-20T07:00:01Z","DiagnosticInfrastructureLogs","98.18","19850","3750"
"2022-02-20T07:00:01Z","WindowsEventLogs","97.47","19536","3822"
"2022-02-20T07:00:01Z","Performance","84.08","17683","3729"
"2022-02-20T07:00:01Z","Metrics","82.94","17054","3649"
"2022-02-20T07:00:01Z","Directories","62.89","8521","797"
"2022-02-13T07:00:01Z","TableStorage","99.82","20102","4010"
"2022-02-13T07:00:01Z","DiagnosticInfrastructureLogs","98.15","19595","3878"
"2022-02-13T07:00:01Z","WindowsEventLogs","96.91","19346","3932"
"2022-02-13T07:00:01Z","Performance","84.91","17508","3850"
"2022-02-13T07:00:01Z","Metrics","84.02","17121","3775"
"2022-02-13T07:00:01Z","Directories","61.46","7664","800"
"2022-02-13T07:00:01Z","EventHub","60.43","6783","245"
"2022-02-13T07:00:01Z","AppInsights","30.01","2255","110"
"2022-02-13T07:00:01Z","Logs","14.02","1071","209"
"2022-02-13T07:00:01Z","BlobStorage","2.67","1716","59"
"2022-02-13T07:00:01Z","EtwProviders","0.55","194","48"
"2022-02-13T07:00:01Z","CrashDumps","0.33","251","46"
"2022-02-13T07:00:01Z","DockerSources","0.01","1","1"
"2022-02-06T07:00:01Z","AppInsights","18.41","2600","96"
"2022-02-06T07:00:01Z","Logs","14.3","1127","191"
"2022-02-06T07:00:01Z","BlobStorage","2.21","1554","74"
"2022-02-06T07:00:01Z","EtwProviders","0.66","352","43"
"2022-02-06T07:00:01Z","CrashDumps","0.54","403","41"
"2022-02-06T07:00:01Z","DockerSources","0","0","0"
"2022-02-06T07:00:01Z","TableStorage","99.82","22260","3801"
"2022-02-06T07:00:01Z","DiagnosticInfrastructureLogs","97.92","21726","3655"
"2022-02-06T07:00:01Z","WindowsEventLogs","95.8","21198","3709"
"2022-02-06T07:00:01Z","Performance","77.94","18935","3625"
"2022-02-06T07:00:01Z","Metrics","76.6","18349","3565"
"2022-02-06T07:00:01Z","Directories","56.84","8895","788"
"2022-02-06T07:00:01Z","EventHub","49.8","7420","252"
"2022-01-30T07:00:01Z","Metrics","79.86","26046","3227"
"2022-01-30T07:00:01Z","Logs","14.92","1246","202"
"2022-01-30T07:00:01Z","BlobStorage","1.76","1406","60"
"2022-01-30T07:00:01Z","EtwProviders","0.46","152","42"
"2022-01-30T07:00:01Z","CrashDumps","0.29","208","41"
"2022-01-30T07:00:01Z","DiagnosticInfrastructureLogs","98.44","30403","3352"
"2022-01-30T07:00:01Z","AppInsights","19.22","2454","94"
"2022-01-30T07:00:01Z","DockerSources","0","0","0"
"2022-01-30T07:00:01Z","Performance","80.11","26114","3290"
"2022-01-30T07:00:01Z","TableStorage","99.86","30840","3482"
"2022-01-30T07:00:01Z","Directories","54.43","9059","747"
"2022-01-30T07:00:01Z","EventHub","46.48","7319","255"
"2022-01-30T07:00:01Z","WindowsEventLogs","96.85","30188","3402"
"2022-01-23T07:00:01Z","Logs","17.24","1063","202"
"2022-01-23T07:00:01Z","AppInsights","16.98","2381","87"
"2022-01-23T07:00:01Z","BlobStorage","1.9","1311","40"
"2022-01-23T07:00:01Z","EtwProviders","0.69","251","38"
